district,division,season,year,rainfall_mm_seasonal,temp_max_avg_C,temp_min_avg_C,humidity_avg_pct,dry_spell_days,rainfall_deviation_pct,onset_monsoon_deviation_days,fog_days,soil_type,soil_pH,organic_carbon_pct,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,soil_moisture_pct,ec_dS_m,crop_name,sowing_date_deviation,irrigation_type,seed_variety,fertilizer_kg_ha,pesticide_applications,previous_crop,ndvi_sowing,ndvi_peak,ndvi_delta,ndvi_stress_weeks,humidity_streak_days,temp_disease_window,prev_season_disease,pest_alert_issued,yield_kg_per_hectare,disease_risk_score,disease_risk_label,scenario
Bhandara,Nagpur,Kharif,2021,769.7,36.1,13.3,80.9,10,-2.3,-4,0,Alluvial,7.2,0.45,273.8,19.9,371.0,38.8,0.51,Cotton,10,rainfed,Hybrid,148.9,1,Soybean,0.25,0.84,0.59,0,0,2,0,0,509.6,0.003,Low,normal
Bhandara,Nagpur,Kharif,2021,760.5,39.4,16.4,89.7,8,-3.4,-1,0,Red Laterite,5.8,0.21,129.1,16.3,258.6,19.2,0.35,Rice,-2,canal,Desi,81.6,3,Cotton,0.32,0.71,0.39,0,8,1,0,0,2053.8,0.184,Low,normal
Mumbai City,Konkan,Kharif,2022,2090.6,33.2,19.7,95.0,8,-0.4,2,0,Alluvial,7.0,0.64,243.9,28.1,263.6,32.2,0.23,Rice,3,rainfed,HYV,126.6,1,Cotton,0.46,0.57,0.11,1,3,7,0,0,1937.5,0.237,Low,climate_shift
Mumbai Suburban,Konkan,Kharif,2022,1962.2,31.3,20.2,89.0,7,-6.6,-8,0,Alluvial,6.6,0.9,214.2,22.8,330.6,34.9,0.48,Rice,4,rainfed,Hybrid,161.3,7,Cotton,0.46,0.84,0.38,1,4,4,0,1,2412.3,0.411,Medium,normal
Thane,Konkan,Kharif,2022,2283.2,32.6,21.7,95.0,5,8.7,0,0,Alluvial,6.6,0.67,260.8,31.6,212.8,20.6,0.37,Rice,7,sprinkler,Hybrid,149.6,5,Tur Dal,0.45,0.8,0.35,0,4,1,0,1,3001.6,0.186,Low,normal
Palghar,Konkan,Kharif,2022,1901.4,30.4,21.1,81.5,12,-9.5,8,0,Laterite,5.7,0.36,134.1,15.1,149.6,33.6,0.29,Rice,9,furrow,BT,184.4,2,Cotton,0.44,0.83,0.39,1,0,7,1,0,1929.3,0.369,Medium,climate_shift
Raigad,Konkan,Kharif,2022,1706.6,29.6,19.6,89.1,7,-18.7,2,0,Alluvial,6.6,0.79,242.0,26.9,367.8,22.7,0.34,Rice,-4,furrow,Desi,290.0,1,Onion,0.47,0.6,0.13,0,5,3,1,0,2848.3,0.346,Medium,normal
Ratnagiri,Konkan,Kharif,2022,2482.9,31.1,18.5,95.0,3,18.2,-2,0,Alluvial,7.5,0.58,244.7,32.7,320.1,20.0,0.32,Rice,3,rainfed,BT,164.5,1,Tur Dal,0.31,0.58,0.27,0,3,2,0,0,2060.3,0.067,Low,normal
Sindhudurg,Konkan,Kharif,2022,1765.6,30.4,20.6,93.0,5,-15.9,-1,0,Alluvial,7.1,0.84,268.6,19.5,384.9,20.1,0.55,Rice,1,rainfed,Hybrid,143.1,6,Soybean,0.5,0.84,0.34,0,5,6,1,0,2797.1,0.263,Medium,normal
Nashik,Nashik,Rabi,2022,90.5,29.0,13.4,51.5,8,-13.8,0,1,Red,6.7,0.39,165.7,17.9,225.0,14.0,0.35,Onion,-2,rainfed,HYV,281.1,6,Jowar,0.29,0.58,0.29,0,2,16,0,1,11387.4,0.33,Medium,normal
Nashik,Nashik,Year-Round,2022,59.0,39.4,22.3,56.0,6,-15.7,0,0,Medium Black,6.9,0.55,164.1,26.8,355.3,31.5,0.33,Grapes,5,drip,BT,276.0,2,Sugarcane,0.34,0.83,0.49,0,9,7,1,1,23460.7,0.622,High,normal
Ahmednagar,Nashik,Rabi,2022,114.7,32.4,13.2,62.9,12,9.2,0,6,Red,6.0,0.38,197.3,18.8,154.6,17.2,0.23,Onion,4,furrow,HYV,110.2,7,Grapes,0.49,0.65,0.16,0,5,4,1,0,14348.0,0.272,Medium,normal
Ahmednagar,Nashik,Year-Round,2022,58.0,40.8,19.7,27.8,12,-17.1,0,0,Red,6.0,0.34,122.0,14.3,232.2,23.9,0.26,Grapes,-5,canal,Hybrid,144.1,4,Jowar,0.43,0.52,0.09,1,7,2,0,0,19536.5,0.305,Medium,normal
Dhule,Nashik,Rabi,2022,92.3,33.5,12.5,39.8,10,-12.1,0,2,Red,5.5,0.42,161.4,17.3,235.5,15.3,0.13,Onion,2,rainfed,HYV,263.1,3,Sugarcane,0.35,0.75,0.4,2,1,3,0,0,11931.3,0.239,Low,climate_shift
Dhule,Nashik,Year-Round,2022,74.9,37.8,22.5,37.1,9,7.0,0,0,Medium Black,7.0,0.66,245.0,29.6,429.8,34.7,0.62,Grapes,4,rainfed,HYV,203.4,5,Jowar,0.43,0.77,0.34,0,2,2,0,1,20989.9,0.2,Low,normal
Nandurbar,Nashik,Rabi,2022,96.7,32.6,12.3,45.5,7,-7.9,0,2,Red,5.9,0.24,137.3,11.1,280.1,20.7,0.32,Onion,4,drip,BT,102.2,3,Rice,0.47,0.68,0.21,0,9,2,0,0,15412.7,0.144,Low,normal
Nandurbar,Nashik,Year-Round,2022,56.6,39.5,20.7,30.4,9,-19.1,0,0,Red,5.8,0.44,152.7,15.3,218.3,23.5,0.11,Grapes,4,rainfed,Hybrid,80.4,6,Cotton,0.4,0.77,0.37,1,6,4,0,0,17107.1,0.277,Medium,normal
Jalgaon,Nashik,Rabi,2022,102.3,30.0,13.8,46.9,3,-2.6,0,4,Red,5.7,0.28,150.5,13.8,175.5,14.7,0.21,Onion,-2,furrow,Desi,277.8,5,Sugarcane,0.37,0.81,0.44,1,12,18,1,1,12752.5,0.77,Critical,normal
Jalgaon,Nashik,Year-Round,2022,76.2,38.9,20.2,44.5,10,8.9,0,0,Medium Black,6.7,0.56,152.2,12.3,408.4,18.4,0.75,Grapes,-5,furrow,HYV,92.3,2,Grapes,0.33,0.58,0.25,0,4,2,0,0,17773.5,0.103,Low,normal
Pune,Pune,Kharif,2022,716.1,34.4,16.7,67.5,9,12.3,3,0,Deep Black Cotton,7.8,0.55,241.3,30.4,488.2,25.3,1.15,Soybean,1,drip,HYV,232.2,5,Tur Dal,0.44,0.58,0.14,1,7,23,0,0,1112.6,0.413,Medium,climate_shift
Pune,Pune,Year-Round,2022,96.2,38.2,18.0,50.5,4,13.2,0,0,Deep Black Cotton,7.3,0.64,222.4,16.8,445.2,21.4,0.93,Sugarcane,2,sprinkler,Desi,123.0,4,Sugarcane,0.41,0.55,0.14,0,0,0,1,0,72697.7,0.123,Low,normal
Pune,Pune,Kharif,2022,572.1,34.0,14.4,53.8,11,-10.3,4,0,Deep Black Cotton,8.4,0.75,255.3,34.7,310.8,32.8,1.06,Jowar,-2,drip,HYV,86.1,6,Onion,0.49,0.81,0.32,1,3,5,0,0,1654.4,0.263,Medium,normal
Satara,Pune,Kharif,2022,707.6,34.0,13.4,66.3,4,11.0,9,0,Medium Black,6.9,0.48,226.3,20.0,295.1,26.0,0.68,Soybean,-7,drip,HYV,134.9,4,Rice,0.4,0.79,0.39,0,10,16,0,1,1374.4,0.483,Medium,normal
Satara,Pune,Year-Round,2022,82.2,39.0,21.5,59.5,10,-3.3,0,0,Medium Black,7.1,0.65,214.5,25.8,410.9,28.8,0.65,Sugarcane,2,canal,BT,103.6,2,Onion,0.42,0.84,0.42,1,10,1,0,0,62549.1,0.199,Low,normal
Satara,Pune,Kharif,2022,623.3,33.9,13.9,76.6,14,-2.2,-2,0,Deep Black Cotton,7.6,0.77,220.0,21.1,477.1,22.7,0.41,Jowar,1,rainfed,Desi,248.4,2,Cotton,0.36,0.72,0.36,2,6,0,0,0,931.4,0.317,Medium,climate_shift
Sangli,Pune,Kharif,2022,541.4,34.7,15.0,67.8,5,-15.1,2,0,Deep Black Cotton,7.1,0.71,188.4,24.4,487.5,21.6,0.62,Soybean,4,furrow,Desi,185.8,4,Tur Dal,0.29,0.72,0.43,0,5,22,1,0,1592.3,0.46,Medium,normal
Sangli,Pune,Year-Round,2022,93.2,38.4,18.8,36.7,12,9.7,0,0,Medium Black,7.4,0.65,204.1,26.1,262.2,18.1,0.48,Sugarcane,0,furrow,BT,216.9,2,Sugarcane,0.43,0.64,0.21,1,7,7,0,0,64149.2,0.284,Medium,climate_shift
Sangli,Pune,Kharif,2022,709.6,34.8,15.3,78.9,8,11.3,-4,0,Medium Black,7.7,0.62,235.1,28.8,437.4,19.8,0.28,Jowar,6,canal,Hybrid,220.3,2,Sugarcane,0.34,0.57,0.23,2,9,6,0,0,911.7,0.387,Medium,normal
Solapur,Pune,Kharif,2022,732.7,34.7,15.5,84.4,9,14.9,-5,0,Deep Black Cotton,7.4,0.42,182.9,34.1,365.1,26.7,1.13,Soybean,2,canal,Hybrid,178.7,1,Onion,0.28,0.58,0.3,2,7,20,0,0,1173.5,0.639,High,normal
Solapur,Pune,Year-Round,2022,89.0,36.1,20.2,56.9,6,4.7,0,0,Deep Black Cotton,8.4,0.58,212.5,27.9,340.6,30.5,0.9,Sugarcane,2,furrow,HYV,261.5,1,Sugarcane,0.47,0.56,0.09,0,7,6,0,0,52900.5,0.176,Low,normal
Solapur,Pune,Kharif,2022,681.2,34.3,14.6,53.9,3,6.8,3,0,Deep Black Cotton,7.0,0.52,197.1,25.1,331.6,36.7,1.09,Jowar,-12,rainfed,HYV,105.5,2,Soybean,0.35,0.84,0.49,0,6,2,1,1,1102.5,0.495,Medium,normal
Kolhapur,Pune,Kharif,2022,700.8,34.1,14.2,67.3,10,9.9,-1,0,Medium Black,6.7,0.33,224.6,18.2,292.6,25.5,0.61,Soybean,-6,furrow,BT,220.5,8,Rice,0.34,0.54,0.2,2,1,10,0,0,1052.5,0.34,Medium,climate_shift
Kolhapur,Pune,Year-Round,2022,97.0,38.2,21.8,25.2,5,14.1,0,0,Medium Black,7.5,0.46,190.6,16.7,322.2,34.7,0.23,Sugarcane,5,furrow,Desi,97.4,2,Sugarcane,0.35,0.6,0.25,1,3,1,0,1,56552.4,0.287,Medium,climate_shift
Kolhapur,Pune,Kharif,2022,612.4,31.6,14.4,59.4,11,-3.9,1,0,Deep Black Cotton,8.1,0.76,196.6,33.8,422.0,22.5,0.45,Jowar,-6,drip,HYV,125.0,2,Sugarcane,0.47,0.71,0.24,2,6,3,0,0,1012.4,0.404,Medium,climate_shift
Chhatrapati Sambhajinagar,Aurangabad,Kharif,2022,483.0,37.2,17.7,70.3,7,-0.9,-4,0,Deep Black Cotton,7.9,0.59,226.5,33.7,444.7,22.9,0.69,Soybean,-3,furrow,HYV,202.1,1,Soybean,0.27,0.6,0.33,0,4,0,0,1,1404.1,0.237,Low,normal
Chhatrapati Sambhajinagar,Aurangabad,Kharif,2022,445.6,37.1,15.0,82.0,7,-8.6,-2,0,Deep Black Cotton,7.2,0.52,233.9,26.8,407.3,28.7,0.94,Cotton,1,sprinkler,HYV,124.3,4,Grapes,0.49,0.84,0.35,1,1,6,1,0,458.4,0.422,Medium,normal
Chhatrapati Sambhajinagar,Aurangabad,Kharif,2022,562.7,34.7,18.0,61.9,6,15.4,-4,0,Deep Black Cotton,7.5,0.62,226.6,35.0,461.8,27.9,0.73,Tur Dal,4,rainfed,BT,83.7,5,Rice,0.26,0.75,0.49,1,2,2,1,0,956.7,0.39,Medium,normal
Chhatrapati Sambhajinagar,Aurangabad,Kharif,2022,564.0,36.8,15.0,49.3,5,15.7,-6,0,Medium Black,7.4,0.38,168.3,16.7,310.5,19.9,0.48,Jowar,-4,drip,Hybrid,265.3,5,Onion,0.49,0.64,0.15,0,2,7,0,0,1268.7,0.064,Low,normal
Jalna,Aurangabad,Kharif,2022,394.1,35.7,16.6,55.2,9,-19.2,0,0,Medium Black,7.5,0.31,187.0,22.8,366.6,27.2,0.33,Soybean,2,rainfed,Hybrid,204.2,5,Onion,0.41,0.51,0.1,2,4,2,1,0,1042.4,0.482,Medium,normal
Jalna,Aurangabad,Kharif,2022,432.2,36.2,17.2,69.2,7,-11.3,-1,0,Medium Black,7.3,0.32,157.3,23.8,440.6,35.0,0.79,Cotton,2,furrow,HYV,216.4,2,Onion,0.34,0.58,0.24,1,8,7,1,0,291.4,0.654,High,normal
Jalna,Aurangabad,Kharif,2022,576.6,34.5,18.3,71.0,13,18.3,-2,0,Deep Black Cotton,8.1,0.48,188.7,24.8,491.3,36.4,0.81,Tur Dal,2,rainfed,BT,83.1,2,Jowar,0.41,0.59,0.18,1,2,5,0,0,834.7,0.193,Low,normal
Jalna,Aurangabad,Kharif,2022,474.0,36.2,17.3,70.4,13,-2.8,-1,0,Medium Black,7.6,0.38,179.5,26.1,437.1,16.9,0.68,Jowar,-4,canal,HYV,164.7,5,Jowar,0.28,0.61,0.33,0,1,5,0,0,1085.3,0.039,Low,climate_shift
Beed,Aurangabad,Kharif,2022,523.3,37.2,16.7,48.0,12,7.3,1,0,Medium Black,6.7,0.3,212.3,26.3,441.4,23.8,0.37,Soybean,-7,rainfed,HYV,98.2,3,Rice,0.44,0.8,0.36,1,7,1,1,0,1108.3,0.407,Medium,climate_shift
Beed,Aurangabad,Kharif,2022,565.2,34.5,18.1,58.9,10,15.9,0,0,Medium Black,7.1,0.5,156.3,20.0,370.9,33.6,0.34,Cotton,4,sprinkler,HYV,108.2,3,Sugarcane,0.35,0.77,0.42,1,6,21,0,0,385.5,0.488,Medium,normal
Beed,Aurangabad,Kharif,2022,518.0,34.1,15.6,80.6,7,6.3,-3,0,Deep Black Cotton,7.7,0.63,262.0,35.0,454.9,24.4,0.97,Tur Dal,-11,rainfed,BT,269.6,3,Sugarcane,0.32,0.52,0.2,0,10,7,0,0,800.8,0.294,Medium,normal
Beed,Aurangabad,Kharif,2022,453.8,34.4,15.1,63.1,9,-6.9,-4,0,Deep Black Cotton,8.3,0.43,189.0,23.3,301.7,21.9,1.14,Jowar,-4,rainfed,BT,281.1,2,Jowar,0.46,0.6,0.14,2,6,1,0,0,1011.7,0.367,Medium,normal
Latur,Aurangabad,Kharif,2022,475.8,37.8,17.1,53.6,17,-2.4,3,0,Deep Black Cotton,7.6,0.71,250.3,28.8,329.9,29.5,0.82,Soybean,3,drip,BT,185.7,6,Grapes,0.38,0.76,0.38,4,2,4,0,0,1531.8,0.368,Medium,climate_shift
Latur,Aurangabad,Kharif,2022,515.8,35.1,18.6,47.6,7,5.8,2,0,Medium Black,7.3,0.59,158.0,12.8,409.8,29.2,0.7,Cotton,-9,canal,Hybrid,218.0,4,Soybean,0.38,0.74,0.36,0,3,2,0,0,359.2,0.109,Low,normal
Latur,Aurangabad,Kharif,2022,426.2,38.2,15.6,65.6,4,-12.6,-3,0,Medium Black,7.0,0.63,171.6,28.8,389.4,26.2,0.68,Tur Dal,4,rainfed,Hybrid,281.4,3,Jowar,0.33,0.77,0.44,1,5,6,0,0,909.9,0.246,Low,climate_shift
Latur,Aurangabad,Kharif,2022,544.6,37.7,17.6,66.4,6,11.7,-4,0,Medium Black,7.5,0.49,166.3,12.8,296.3,21.8,0.28,Jowar,-1,sprinkler,Hybrid,176.4,5,Jowar,0.5,0.73,0.23,0,7,7,0,0,1240.3,0.227,Low,climate_shift
Dharashiv,Aurangabad,Kharif,2022,527.0,35.7,17.4,75.5,9,8.1,4,0,Medium Black,6.8,0.4,223.1,17.7,305.6,15.4,0.74,Soybean,0,rainfed,HYV,203.0,3,Cotton,0.32,0.53,0.21,2,9,1,1,0,1339.9,0.599,High,climate_shift
Dharashiv,Aurangabad,Kharif,2022,429.7,37.7,15.1,67.2,6,-11.9,0,0,Deep Black Cotton,7.6,0.67,251.7,28.0,386.5,37.7,0.99,Cotton,-2,furrow,Desi,134.5,5,Grapes,0.34,0.69,0.35,2,7,5,1,0,394.5,0.556,High,normal
Dharashiv,Aurangabad,Kharif,2022,431.5,37.2,18.0,82.0,10,-11.5,2,0,Medium Black,7.1,0.51,247.2,25.3,391.2,25.6,0.51,Tur Dal,-3,furrow,Hybrid,115.5,3,Rice,0.47,0.77,0.3,0,3,5,1,0,930.2,0.265,Medium,climate_shift
Dharashiv,Aurangabad,Kharif,2022,559.6,37.0,18.9,46.2,10,14.8,9,0,Deep Black Cotton,7.9,0.42,268.6,23.3,460.2,34.6,0.72,Jowar,-5,sprinkler,BT,159.8,4,Grapes,0.42,0.66,0.24,1,10,5,0,0,1099.9,0.285,Medium,climate_shift
Nanded,Aurangabad,Kharif,2022,412.9,35.5,15.4,64.3,4,-15.3,-3,0,Medium Black,7.3,0.42,184.4,15.3,300.5,29.3,0.43,Soybean,0,drip,HYV,181.0,0,Tur Dal,0.41,0.57,0.16,0,10,6,0,0,1301.3,0.231,Low,normal
Nanded,Aurangabad,Kharif,2022,481.5,35.3,18.2,51.2,8,-1.2,0,0,Medium Black,7.8,0.34,152.3,18.5,390.3,34.6,0.76,Cotton,8,canal,Hybrid,223.1,3,Rice,0.25,0.63,0.38,0,6,3,1,0,340.4,0.363,Medium,normal
Nanded,Aurangabad,Kharif,2022,572.4,34.3,18.0,47.8,14,17.4,1,0,Medium Black,7.7,0.31,154.2,13.0,270.7,24.7,0.67,Tur Dal,4,rainfed,Hybrid,213.5,7,Sugarcane,0.34,0.54,0.2,0,2,7,1,0,784.6,0.343,Medium,normal
Nanded,Aurangabad,Kharif,2022,568.4,37.2,18.1,73.8,7,16.6,-10,0,Medium Black,6.9,0.64,228.9,22.4,389.0,21.8,0.76,Jowar,6,drip,HYV,225.6,2,Onion,0.48,0.8,0.32,1,0,0,0,0,1392.8,0.142,Low,normal
Parbhani,Aurangabad,Kharif,2022,503.3,35.0,17.6,76.0,7,3.2,-6,0,Medium Black,7.6,0.38,195.3,15.3,252.9,32.5,0.67,Soybean,-6,rainfed,HYV,144.5,2,Tur Dal,0.44,0.79,0.35,1,4,22,0,0,1237.0,0.393,Medium,climate_shift
Parbhani,Aurangabad,Kharif,2022,513.5,35.6,19.1,60.5,10,5.3,2,0,Medium Black,6.7,0.41,210.5,26.3,436.2,29.0,0.45,Cotton,-5,canal,HYV,84.0,2,Cotton,0.42,0.75,0.33,2,8,0,1,0,342.9,0.503,High,climate_shift
Parbhani,Aurangabad,Kharif,2022,541.5,37.1,17.2,57.1,12,11.1,-3,0,Medium Black,7.1,0.41,168.5,29.0,309.5,29.1,0.4,Tur Dal,1,furrow,Hybrid,121.5,1,Tur Dal,0.49,0.59,0.1,2,8,6,0,0,911.1,0.406,Medium,climate_shift
Parbhani,Aurangabad,Kharif,2022,541.2,34.9,18.9,65.2,10,11.0,-3,0,Medium Black,7.2,0.44,194.6,23.3,356.1,30.2,0.42,Jowar,3,drip,BT,82.6,3,Sugarcane,0.36,0.54,0.18,0,7,4,0,0,1257.5,0.127,Low,climate_shift
Hingoli,Aurangabad,Kharif,2022,416.7,36.2,18.1,45.2,9,-14.5,0,0,Deep Black Cotton,8.0,0.63,276.7,29.6,482.9,24.8,0.94,Soybean,3,furrow,Desi,200.6,3,Grapes,0.3,0.6,0.3,1,5,3,0,1,1276.6,0.405,Medium,normal
Hingoli,Aurangabad,Kharif,2022,583.5,35.6,15.5,79.7,6,19.7,-5,0,Deep Black Cotton,7.3,0.69,263.3,34.8,400.8,39.5,0.43,Cotton,-1,rainfed,HYV,225.8,4,Soybean,0.37,0.58,0.21,0,10,4,1,0,404.6,0.468,Medium,normal
Hingoli,Aurangabad,Kharif,2022,435.0,34.8,18.5,49.8,11,-10.8,5,0,Deep Black Cotton,7.7,0.61,243.4,29.6,319.4,24.5,1.17,Tur Dal,-6,furrow,Hybrid,113.3,5,Tur Dal,0.47,0.77,0.3,1,2,1,1,0,998.9,0.409,Medium,normal
Hingoli,Aurangabad,Kharif,2022,508.6,34.7,17.1,81.4,8,4.3,7,0,Deep Black Cotton,7.2,0.74,233.6,15.4,486.8,29.5,0.57,Jowar,5,furrow,HYV,232.6,4,Cotton,0.42,0.64,0.22,5,3,7,0,0,1225.8,0.441,Medium,climate_shift
Amravati,Amravati,Kharif,2022,526.1,36.2,15.6,60.7,4,-12.3,-1,0,Medium Black,6.6,0.38,244.5,29.2,346.5,18.4,0.45,Soybean,-3,drip,HYV,195.2,0,Rice,0.47,0.8,0.33,0,4,4,0,0,1415.4,0.053,Low,climate_shift
Amravati,Amravati,Kharif,2022,609.3,36.6,14.4,83.8,4,1.6,3,0,Deep Black Cotton,8.0,0.71,181.7,25.5,353.4,39.8,0.44,Cotton,-6,furrow,HYV,101.0,1,Soybean,0.27,0.51,0.24,1,4,6,0,0,489.1,0.216,Low,normal
Akola,Amravati,Kharif,2022,692.5,35.9,16.4,64.5,4,15.4,0,0,Medium Black,6.8,0.56,245.5,23.2,440.8,21.9,0.75,Soybean,-1,furrow,BT,241.4,1,Rice,0.45,0.54,0.09,0,2,0,1,0,1171.6,0.344,Medium,normal
Akola,Amravati,Kharif,2022,588.4,35.9,15.5,76.8,11,-1.9,-5,0,Medium Black,7.5,0.66,216.4,27.6,262.7,27.8,0.62,Cotton,2,sprinkler,Desi,288.4,4,Soybean,0.49,0.56,0.07,2,10,1,0,0,403.7,0.426,Medium,climate_shift
Washim,Amravati,Kharif,2022,535.1,35.4,14.6,45.3,11,-10.8,2,0,Deep Black Cotton,7.4,0.46,255.0,18.9,322.8,27.2,1.05,Soybean,-9,rainfed,Desi,154.3,0,Sugarcane,0.41,0.77,0.36,0,4,4,0,0,1312.2,0.105,Low,normal
Washim,Amravati,Kharif,2022,634.1,37.8,16.0,66.0,9,5.7,-1,0,Deep Black Cotton,7.2,0.6,186.3,16.8,426.7,32.6,0.47,Cotton,-4,rainfed,BT,122.2,4,Soybean,0.3,0.6,0.3,0,2,4,0,0,441.4,0.031,Low,normal
Buldhana,Amravati,Kharif,2022,690.2,37.4,14.4,75.7,6,15.0,-3,0,Medium Black,6.9,0.55,244.6,19.1,348.7,29.0,0.41,Soybean,2,rainfed,HYV,205.9,6,Jowar,0.28,0.74,0.46,0,10,4,0,1,1066.2,0.378,Medium,normal
Buldhana,Amravati,Kharif,2022,539.6,36.6,18.3,71.7,19,-10.1,-6,0,Medium Black,7.8,0.59,204.6,16.0,330.6,24.8,0.28,Cotton,-3,sprinkler,BT,110.5,4,Onion,0.27,0.62,0.35,1,3,4,1,0,319.5,0.468,Medium,climate_shift
Yavatmal,Amravati,Kharif,2022,562.4,38.2,17.3,51.2,15,-6.3,4,0,Medium Black,7.7,0.7,199.6,15.5,342.2,32.1,0.7,Soybean,-1,furrow,Hybrid,199.6,3,Rice,0.47,0.76,0.29,0,4,7,0,0,1635.7,0.171,Low,normal
Yavatmal,Amravati,Kharif,2022,484.3,37.3,14.6,76.2,6,-19.3,-7,0,Medium Black,7.8,0.46,161.7,16.5,335.0,27.1,0.57,Cotton,-4,rainfed,Desi,222.6,3,Soybean,0.47,0.71,0.24,0,3,5,0,0,374.4,0.0,Low,normal
Nagpur,Nagpur,Kharif,2022,682.3,37.8,16.3,50.5,7,-13.4,-3,0,Deep Black Cotton,7.4,0.66,277.0,15.1,480.5,28.7,0.9,Soybean,1,drip,HYV,91.3,0,Tur Dal,0.39,0.65,0.26,0,8,5,1,0,1156.2,0.36,Medium,normal
Nagpur,Nagpur,Kharif,2022,887.4,38.3,16.9,45.7,12,12.7,1,0,Deep Black Cotton,8.2,0.63,267.1,15.4,447.7,23.4,0.56,Cotton,3,canal,BT,237.8,1,Grapes,0.26,0.68,0.42,0,4,0,0,0,530.5,0.07,Low,normal
Nagpur,Nagpur,Kharif,2022,868.7,39.0,13.7,81.2,7,10.3,-5,0,Deep Black Cotton,8.2,0.78,193.7,35.0,474.5,28.8,0.44,Rice,7,canal,HYV,258.0,6,Grapes,0.43,0.7,0.27,0,4,3,0,1,2534.4,0.226,Low,climate_shift
Wardha,Nagpur,Kharif,2022,837.6,38.0,15.4,81.2,5,6.4,0,0,Deep Black Cotton,7.7,0.8,273.2,22.0,363.9,24.8,0.44,Soybean,-7,furrow,Desi,142.4,3,Grapes,0.41,0.74,0.33,0,2,4,0,0,1123.0,0.062,Low,normal
Wardha,Nagpur,Kharif,2022,760.0,37.1,15.5,78.3,8,-3.5,-3,0,Deep Black Cotton,7.0,0.54,205.8,19.5,336.0,34.7,1.16,Cotton,-2,rainfed,Desi,293.7,5,Sugarcane,0.48,0.82,0.34,1,4,7,0,0,450.1,0.222,Low,normal
Wardha,Nagpur,Kharif,2022,838.7,38.0,16.1,58.5,11,6.5,2,0,Deep Black Cotton,8.3,0.46,214.4,23.6,395.2,27.2,1.12,Rice,3,canal,HYV,90.3,0,Grapes,0.26,0.82,0.56,1,6,0,0,0,2366.3,0.202,Low,climate_shift
Chandrapur,Nagpur,Kharif,2022,856.4,37.3,13.5,65.7,9,8.7,7,0,Red Laterite,5.9,0.57,173.7,15.8,223.7,24.2,0.48,Soybean,-1,furrow,Hybrid,212.8,4,Soybean,0.26,0.69,0.43,0,8,7,0,0,1262.7,0.23,Low,normal
Chandrapur,Nagpur,Kharif,2022,652.3,36.0,13.9,48.2,5,-17.2,-3,0,Red Laterite,6.3,0.45,134.1,21.8,131.3,27.8,0.46,Cotton,-6,rainfed,Desi,151.9,3,Sugarcane,0.34,0.8,0.46,1,5,7,1,0,453.9,0.409,Medium,normal
Chandrapur,Nagpur,Kharif,2022,852.7,40.0,13.7,60.4,8,8.3,-5,0,Red Laterite,6.6,0.44,205.9,15.9,243.5,16.7,0.3,Rice,0,furrow,HYV,149.3,1,Rice,0.48,0.51,0.03,1,4,5,0,1,2447.4,0.333,Medium,normal
Gadchiroli,Nagpur,Kharif,2022,856.6,36.8,15.9,58.2,8,8.8,6,0,Red Laterite,6.6,0.2,161.8,11.0,136.7,17.1,0.36,Soybean,-5,furrow,Hybrid,196.6,1,Sugarcane,0.31,0.56,0.25,1,7,6,1,0,1105.3,0.46,Medium,normal
Gadchiroli,Nagpur,Kharif,2022,734.3,36.5,13.9,88.0,9,-6.8,2,0,Red Laterite,5.9,0.4,174.7,9.1,227.7,18.7,0.46,Cotton,1,rainfed,Desi,253.2,3,Cotton,0.28,0.74,0.46,3,6,3,0,0,437.3,0.469,Medium,climate_shift
Gadchiroli,Nagpur,Kharif,2022,861.0,37.7,14.4,72.7,8,9.3,-6,0,Alluvial,7.5,0.55,203.2,34.2,247.0,29.7,0.52,Rice,-3,drip,BT,95.2,2,Jowar,0.44,0.51,0.07,0,7,5,0,0,2905.1,0.108,Low,climate_shift
Gondia,Nagpur,Kharif,2022,937.1,37.0,16.5,62.1,7,19.0,11,0,Deep Black Cotton,8.2,0.61,231.6,20.6,458.6,34.8,0.51,Soybean,5,furrow,Desi,246.7,1,Onion,0.45,0.67,0.22,0,3,0,0,0,1140.3,0.036,Low,normal
Gondia,Nagpur,Kharif,2022,716.7,40.0,14.6,80.5,3,-9.0,0,0,Red Laterite,5.6,0.48,206.1,21.3,128.7,13.0,0.47,Cotton,-7,rainfed,Desi,295.5,2,Jowar,0.26,0.76,0.5,0,7,6,0,1,393.8,0.244,Low,normal
Gondia,Nagpur,Kharif,2022,875.0,37.4,16.5,59.1,16,11.1,7,0,Red Laterite,6.7,0.27,183.2,12.4,133.1,15.6,0.45,Rice,0,canal,BT,292.6,2,Jowar,0.34,0.74,0.4,1,7,0,1,0,2381.6,0.489,Medium,climate_shift
Bhandara,Nagpur,Kharif,2022,630.2,38.0,13.5,84.2,6,-20.0,4,0,Alluvial,6.8,0.96,226.3,19.5,387.3,23.3,0.58,Soybean,1,rainfed,Desi,228.1,1,Sugarcane,0.34,0.71,0.37,1,7,3,1,0,1224.5,0.46,Medium,normal
